# name = name of planet
# star_teff = effective temperature of star [K]
# star_radius = radius of star [solar radii]
# planet_a = semimajor axis of planet's orbit [AU]
# planet_radius = radius of planet [Earth radii]

           name | star_teff | star_radius |         planet_a | planet_radius
    Kepler-104c |    5711.0 |        1.35 |   0.150352348009 |          3.13
    Kepler-104d |    5711.0 |        1.35 |   0.253301102065 |          3.58
   Kepler-1050b |    6010.0 |        1.13 |    0.12452635351 |           1.6
   Kepler-1050c |    6010.0 |        1.13 |   0.153895414438 |          1.48
   Kepler-1051b |    6675.0 |        1.73 |   0.193275051476 |           3.4
   Kepler-1052b |    5888.0 |        1.03 |   0.210839051759 |          2.93
   Kepler-1053b |    4529.0 |        0.69 |  0.0318504752593 |          0.98
   Kepler-1054b |    6209.0 |        1.34 |  0.0553407528526 |          2.63
   Kepler-1055b |    5723.0 |        0.94 |   0.033814791666 |          1.23
   Kepler-1056b |    6127.0 |         1.2 |   0.185105731053 |          3.01
   Kepler-1057b |    5987.0 |         1.1 |   0.116735994924 |          3.36
   Kepler-1058b |    4644.0 |        0.69 |   0.406822057791 |          2.72
   Kepler-1059b |    4906.0 |        0.72 |   0.043016973633 |          1.73
    Kepler-105b |    5827.0 |        0.89 |  0.0368261850401 |          4.81
    Kepler-105c |    5827.0 |        0.89 |    0.07147717989 |          1.31
   Kepler-1060b |    5797.0 |        0.99 |   0.253529821509 |          2.38
   Kepler-1061b |    6067.0 |        1.07 |  0.0396011849907 |          1.98
   Kepler-1062b |    4597.0 |         0.7 |  0.0786397832401 |          1.76
   Kepler-1063b |    5945.0 |        1.14 |   0.117411254561 |          1.49
   Kepler-1064b |    5153.0 |        0.79 |   0.120323105454 |          1.55
   Kepler-1065b |    5635.0 |        0.93 |  0.0450986609563 |          3.73
   Kepler-1065c |    5635.0 |        0.93 |  0.0340735510392 |           1.6
   Kepler-1066b |    5762.0 |        0.98 |  0.0301429530426 |          2.36
   Kepler-1067b |    5592.0 |        0.93 |  0.0160484078345 |           0.8
   Kepler-1068b |    5806.0 |        1.01 |   0.129401080158 |          3.63
   Kepler-1069b |    5722.0 |        0.98 |   0.161796914993 |           1.6
    Kepler-106b |    5858.0 |        1.04 |  0.0657840295945 |          0.82
    Kepler-106c |    5858.0 |        1.04 |   0.111320537268 |           2.5
    Kepler-106d |    5858.0 |        1.04 |   0.162707233511 |          0.95
    Kepler-106e |    5858.0 |        1.04 |   0.243284855447 |          2.56
   Kepler-1070b |    6261.0 |        1.32 |  0.0705291838741 |          1.73
   Kepler-1071b |    5215.0 |        0.81 |  0.0626608184635 |          2.38
   Kepler-1072b |    6199.0 |        1.32 |  0.0280754230522 |          1.58
   Kepler-1073b |    5792.0 |         1.0 |  0.0826318825579 |           2.3
   Kepler-1073c |    5792.0 |         1.0 |  0.0495155276873 |          1.64
   Kepler-1074b |    4002.0 |        0.57 |  0.0541612963815 |          1.25
   Kepler-1075b |    3959.0 |        0.54 |  0.0213553158198 |          1.42
   Kepler-1076b |    4868.0 |        0.74 |  0.0606972919952 |           0.8
   Kepler-1077b |    5816.0 |        1.02 |   0.208129138552 |          2.77
   Kepler-1078b |    5612.0 |        0.92 |  0.0399325950004 |           1.9
   Kepler-1079b |    5758.0 |        1.36 |   0.112378073862 |          1.63
    Kepler-107b |    5851.0 |        1.41 |              nan |          1.56
    Kepler-107c |    5851.0 |        1.41 |              nan |          1.81
    Kepler-107d |    5851.0 |        1.41 |              nan |          1.07
    Kepler-107e |    5851.0 |        1.41 |              nan |          3.45
   Kepler-1080b |    5956.0 |        1.16 |   0.366369815224 |          3.28
   Kepler-1081b |    5345.0 |        0.84 |  0.0461132992968 |          1.01
   Kepler-1082b |    5923.0 |        1.14 |  0.0263876136351 |          1.12
   Kepler-1083b |    5049.0 |        0.77 |   0.189227926647 |          3.36
   Kepler-1084b |    6113.0 |        1.28 |  0.0328259870295 |          1.11
   Kepler-1085b |    6000.0 |        1.14 |    0.73677315225 |          7.22
   Kepler-1086b |    4350.0 |        0.66 |   0.122762867913 |          2.44
   Kepler-1086c |    4350.0 |        0.66 |   0.515246804475 |          2.94
   Kepler-1087b |    5589.0 |        0.94 |  0.0151275808539 |          0.61
   Kepler-1088b |    5975.0 |        1.08 |   0.162954066282 |          1.42
   Kepler-1089b |    3753.0 |        0.49 |  0.0468156727884 |          1.83
    Kepler-108b |    5854.0 |        2.19 |    0.25074186012 |          8.65
    Kepler-108c |    5854.0 |        2.19 |   0.618025430534 |          8.18
   Kepler-1090b |    5321.0 |        0.82 |   0.633540192829 |          2.25
   Kepler-1091b |    5851.0 |        1.03 |  0.0249724548917 |          1.46
   Kepler-1092b |    5862.0 |         1.0 |   0.294209929118 |          2.07
   Kepler-1093b |    6166.0 |         1.2 |   0.174626945279 |          1.95
   Kepler-1093c |    6166.0 |         1.2 |   0.408442928144 |          1.96
   Kepler-1094b |    6112.0 |        1.21 |   0.373457098709 |          3.18
   Kepler-1095b |    5658.0 |        0.92 |  0.0504548308441 |          1.21
   Kepler-1096b |    4306.0 |        0.63 |  0.0345812169801 |          1.24
   Kepler-1097b |    5211.0 |        0.79 |   0.600470477521 |          3.26
   Kepler-1098b |    5794.0 |        0.99 |   0.036331996237 |           1.3
   Kepler-1099b |    5837.0 |         1.0 |   0.032888601436 |          2.83
    Kepler-109b |    5952.0 |        1.32 |  0.0689137046676 |          2.37
    Kepler-109c |    5952.0 |        1.32 |   0.151955537147 |          2.52
     Kepler-10b |    5627.0 |        1.06 |  0.0171006279276 |         1.481
     Kepler-10c |    5627.0 |        1.06 |   0.236057659289 |          2.35
   Kepler-1100b |    6247.0 |        1.34 |  0.0720355722757 |          1.75
   Kepler-1101b |    5614.0 |        0.91 |   0.359745275797 |          2.47
   Kepler-1102b |    5724.0 |        0.94 |   0.266584444724 |          2.66
   Kepler-1103b |    6092.0 |        1.15 |   0.148230623226 |          2.27
   Kepler-1104b |    6417.0 |        1.41 |  0.0627504504485 |          1.23
   Kepler-1105b |    4299.0 |        0.68 |  0.0470228472832 |          2.01
   Kepler-1106b |    6104.0 |        1.17 |  0.0235426906308 |          1.65
   Kepler-1107b |    5268.0 |        0.82 |  0.0128070197933 |          1.34
   Kepler-1108b |    5406.0 |        0.84 |  0.0511823947815 |          1.46
   Kepler-1109b |    5893.0 |        1.06 |   0.223384480486 |          2.19
    Kepler-110b |    5960.0 |        1.15 |              nan |          1.83
    Kepler-110c |    5960.0 |        1.15 |              nan |          2.21
   Kepler-1110b |    4781.0 |         0.7 |  0.0800918544461 |          2.66
   Kepler-1111b |    6077.0 |        1.15 |  0.0860660587319 |           2.0
   Kepler-1112b |    6496.0 |        1.54 |   0.127456964297 |          3.02
   Kepler-1113b |    5931.0 |        1.17 |   0.246684182715 |          2.81
   Kepler-1114b |    5374.0 |        0.83 |   0.113477614756 |          1.35
   Kepler-1115b |    8480.0 |        1.73 |   0.188042345455 |           1.7
   Kepler-1116b |    5641.0 |        0.93 |   0.231288924462 |          2.54
   Kepler-1117b |    5612.0 |        0.93 |  0.0546580003505 |          1.11
   Kepler-1118b |    5688.0 |        0.97 |   0.220727344984 |          2.74
   Kepler-1119b |    6083.0 |        1.17 |  0.0832251991073 |          1.92
    Kepler-111b |    5952.0 |        1.16 |              nan |          1.58
    Kepler-111c |    5952.0 |        1.16 |              nan |           7.3
   Kepler-1120b |    4904.0 |        0.74 |  0.0370387136246 |          1.38
   Kepler-1121b |    6231.0 |        1.59 |   0.118672418461 |          1.91
   Kepler-1122b |    5544.0 |        0.89 |   0.230631804692 |          2.04
   Kepler-1123b |    5500.0 |         0.9 |  0.0508108826313 |          1.67
   Kepler-1124b |    3658.0 |        0.34 |  0.0277329528832 |          1.28
   Kepler-1125b |    5683.0 |        0.94 |   0.130488312166 |          1.84
   Kepler-1126b |    5798.0 |        0.93 |   0.433148053772 |          1.73
   Kepler-1127b |    5664.0 |        0.95 |  0.0575610833662 |          1.96
   Kepler-1128b |    5543.0 |        0.91 |   0.299009611553 |          3.65
   Kepler-1129b |    5831.0 |         1.0 |   0.164329713227 |          2.96
   Kepler-1129c |    5831.0 |         1.0 |   0.352711099893 |          2.73
    Kepler-112b |    5544.0 |        0.84 |              nan |          2.36
    Kepler-112c |    5544.0 |        0.84 |              nan |           2.4
   Kepler-1130b |    5403.0 |        0.81 |  0.0585250589177 |           0.8
   Kepler-1131b |    5851.0 |        1.04 |  0.0458308378449 |          1.59
   Kepler-1132b |    5298.0 |        0.83 |   0.295397361498 |          2.35
   Kepler-1133b |    5569.0 |         0.9 |  0.0976176234527 |          1.97
   Kepler-1134b |    5281.0 |        0.81 |   0.122691444614 |          2.64
   Kepler-1135b |    5656.0 |        0.94 |   0.349218611908 |          1.85
   Kepler-1136b |    4512.0 |        0.68 |  0.0311005900158 |          1.64
   Kepler-1137b |    6807.0 |        1.84 |   0.185947035142 |           2.2
   Kepler-1138b |    5582.0 |        0.92 |  0.0415120171224 |           1.7
   Kepler-1139b |    5550.0 |        0.91 |  0.0166981109472 |          1.19
    Kepler-113b |    4725.0 |        0.69 |  0.0502610472061 |          1.82
    Kepler-113c |    4725.0 |        0.69 |  0.0764891501164 |          2.18
   Kepler-1140b |    4850.0 |        0.73 |   0.148920984872 |          2.77
   Kepler-1141b |    5791.0 |        1.07 |  0.0346455200002 |          0.82
   Kepler-1142b |    5685.0 |        0.96 |   0.134515626349 |          1.47
   Kepler-1143b |    5053.0 |        0.77 |  0.0369960614325 |          1.67
   Kepler-1143c |    5053.0 |        0.77 |   0.645675485069 |           3.6
   Kepler-1144b |    5753.0 |        0.96 |   0.129230061943 |          1.99
   Kepler-1145b |    5064.0 |        0.75 |  0.0453555399448 |           1.4
   Kepler-1146b |    4692.0 |         0.7 |  0.0313020775531 |          1.23
   Kepler-1147b |    5941.0 |        1.14 |  0.0973368833284 |          2.61
   Kepler-1148b |    5054.0 |        0.77 |  0.0194880139224 |          1.69
   Kepler-1149b |    5833.0 |        1.01 |  0.0473784349813 |          1.44
    Kepler-114b |    4605.0 |        0.67 |  0.0483353592682 |          1.26
    Kepler-114c |    4605.0 |        0.67 |  0.0647303135486 |           1.6
    Kepler-114d |    4605.0 |        0.67 |  0.0834768784542 |          2.53
   Kepler-1150b |    4754.0 |        0.72 |   0.035369129367 |          1.02
   Kepler-1151b |    5470.0 |        0.85 |   0.305126215415 |          2.22
   Kepler-1152b |    3964.0 |        0.53 |  0.0223556240803 |          0.87
   Kepler-1153b |    5470.0 |        0.88 |  0.0275956935431 |          1.73
   Kepler-1154b |    6327.0 |        1.43 |  0.0633133525306 |          2.34
   Kepler-1154c |    6327.0 |        1.43 |  0.0877289923653 |          2.36
   Kepler-1155b |    5842.0 |        1.03 |   0.205219670957 |          2.03
   Kepler-1156b |    5778.0 |         1.0 |   0.101957603052 |          1.32
   Kepler-1157b |    4679.0 |        0.71 |  0.0483614505643 |          1.09
   Kepler-1158b |    6203.0 |        1.95 |   0.124637639074 |          2.34
   Kepler-1159b |    6217.0 |        1.28 |   0.166268015011 |          2.37
    Kepler-115b |    5979.0 |        1.21 |  0.0351093379214 |          1.09
    Kepler-115c |    5979.0 |        1.21 |  0.0846005950293 |           2.6
   Kepler-1160b |    5519.0 |        0.89 |  0.0759310110561 |          2.14
   Kepler-1161b |    4253.0 |        0.57 |  0.0797474688378 |          2.13
   Kepler-1162b |    5390.0 |        0.84 |   0.191921761298 |          2.21
   Kepler-1163b |    6302.0 |        1.35 |   0.069934539332 |          1.03
   Kepler-1164b |    5183.0 |        0.79 |  0.0465166806954 |          1.12
   Kepler-1165b |    6080.0 |        1.18 |  0.0912763411918 |          1.55
   Kepler-1166b |    5446.0 |        0.86 |   0.195298617006 |          1.69
   Kepler-1167b |    4971.0 |        0.75 |  0.0181349929396 |          1.71
   Kepler-1168b |    5157.0 |        0.82 |   0.272825565658 |           2.5
   Kepler-1169b |    6191.0 |        1.23 |  0.0702550192429 |          0.94
    Kepler-116b |    6142.0 |        1.45 |  0.0676465740225 |          3.42
    Kepler-116c |    6142.0 |        1.45 |   0.114080343708 |           2.3
   Kepler-1170b |    5069.0 |        0.76 |  0.0842499706686 |          2.41
   Kepler-1171b |    7044.0 |        1.95 |   0.029095093047 |          2.56
   Kepler-1172b |    5558.0 |        0.89 |   0.167100360082 |           3.2
   Kepler-1173b |    5252.0 |        0.82 |  0.0156294336333 |          0.89
   Kepler-1174b |    5936.0 |        1.04 |  0.0717943412724 |          1.59
   Kepler-1175b |    5453.0 |        0.86 |   0.213317757033 |          2.99
   Kepler-1176b |    5844.0 |        1.02 |   0.164125512344 |          2.45
   Kepler-1177b |    5712.0 |        0.97 |   0.435973032954 |           1.9
   Kepler-1178b |    4990.0 |        0.75 |    0.18233811217 |          1.07
   Kepler-1179b |    5212.0 |        0.81 |  0.0356643090784 |          1.32
    Kepler-117b |    6150.0 |        1.61 |   0.147233607648 |         8.059
    Kepler-117c |    6150.0 |        1.61 |   0.285784399593 |        12.341
   Kepler-1180b |    6077.0 |        1.14 |   0.132399927774 |          1.99
   Kepler-1181b |    6176.0 |         1.3 |  0.0594254699202 |          1.57
   Kepler-1182b |    5924.0 |        1.05 |  0.0990802643482 |          2.41
   Kepler-1183b |    5765.0 |        0.99 |   0.182582714303 |          2.82
   Kepler-1184b |    5983.0 |        1.07 |   0.282709096078 |          2.68
   Kepler-1185b |    5622.0 |        0.87 |   0.427821203685 |          1.33
   Kepler-1186b |    5635.0 |        0.93 |   0.122521462417 |          2.23
   Kepler-1187b |    5975.0 |        1.09 |   0.141404982437 |          2.61
   Kepler-1188b |    5913.0 |        1.06 |   0.131766557288 |          2.08
   Kepler-1189b |    6012.0 |        1.16 |  0.0492339157953 |          1.77
    Kepler-118b |    5274.0 |        1.09 |  0.0714099056697 |          1.96
    Kepler-118c |    5274.0 |        1.09 |   0.137880887688 |          7.68
   Kepler-1190b |    4730.0 |        0.72 |  0.0853926797229 |          1.33
   Kepler-1191b |    5308.0 |        0.81 |  0.0584490780251 |          1.51
   Kepler-1192b |    5438.0 |        0.83 |    0.15994775037 |          2.36
   Kepler-1193b |    5908.0 |        1.21 |  0.0401891117543 |          1.32
   Kepler-1194b |    5590.0 |        0.92 |   0.122832827607 |          1.51
   Kepler-1195b |    4965.0 |        0.71 |  0.0736896166752 |          2.08
   Kepler-1196b |    5756.0 |        0.97 |   0.317994525795 |          2.23
   Kepler-1197b |    4708.0 |        0.72 |  0.0288977725014 |          1.25
   Kepler-1198b |    5517.0 |         0.9 |  0.0743737967661 |          1.47
   Kepler-1199b |    5889.0 |        1.17 |   0.116807397344 |          1.15
    Kepler-119b |    5595.0 |        0.84 |              nan |           3.6
    Kepler-119c |    5595.0 |        0.84 |              nan |          0.92
     Kepler-11b |    5663.0 |       1.053 |  0.0908132049382 |           1.8
     Kepler-11c |    5663.0 |       1.053 |   0.106185359305 |          2.87
     Kepler-11d |    5663.0 |       1.053 |   0.153672587763 |          3.12
     Kepler-11e |    5663.0 |       1.053 |   0.193277915416 |          4.19
     Kepler-11f |    5663.0 |       1.053 |    0.24864704468 |          2.49
     Kepler-11g |    5663.0 |       1.053 |    0.46214374912 |          3.33
   Kepler-1200b |    4612.0 |         0.7 |  0.0190700762336 |          1.06
   Kepler-1201b |    6177.0 |        1.24 |   0.125715997627 |          2.29
   Kepler-1202b |    5834.0 |        1.04 |   0.185163468619 |          2.94
   Kepler-1203b |    4105.0 |        0.61 |  0.0118345089718 |          1.06
   Kepler-1204b |    5825.0 |        1.03 |   0.384199031938 |          3.05
   Kepler-1205b |    5226.0 |        0.81 |  0.0194140175371 |          1.41
   Kepler-1206b |    4877.0 |        0.75 |  0.0207043444747 |          1.64
